ID,Movie Name,Rating,runtime_minutes,Runtime,Genre,Metascore,Plot,Directors,Stars,Votes,Gross,Link,Votes Percent Rank,Rating Percent Rank,Significance Score
7781,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,6,88,88 min,"Action, Adventure, Comedy",45,"The Turtles and the Shredder battle once again, this time for the last canister of the ooze that created the Turtles, with which Shredder wants to unleash an army of new mutants.","['Michael Pressman', 'Paige Turco', 'David Warner', 'Michelan Sisti', 'Leif Tilden']","['Paige Turco', 'David Warner', 'Michelan Sisti', 'Leif Tilden']",58053,78656813,https://www.imdb.com/title/tt0103060/,0.649,0.202,0.851
7896,Automata,6,109,109 min,"Action, Drama, Sci-Fi",37,Human race is at edge of the end. Robot race is at edge of the beginning.,"['Gabe Ibáñez', 'Antonio Banderas', 'Birgitte Hjort Sørensen', 'Dylan McDermott', 'Melanie Griffith']","['Antonio Banderas', 'Birgitte Hjort Sørensen', 'Dylan McDermott', 'Melanie Griffith']",58067,58067,https://www.imdb.com/title/tt1971325/,0.649,0.202,0.851
7770,Original Sin,6,116,116 min,"Drama, Mystery, Romance",33,"A woman, along with her lover, plans to con a rich man by marrying him, earning his trust, and then running away with all his money. Everything goes as planned until she falls in love with him.","['Michael Cristofer', 'Antonio Banderas', 'Angelina Jolie', 'Thomas Jane', 'Jack Thompson']","['Antonio Banderas', 'Angelina Jolie', 'Thomas Jane', 'Jack Thompson']",58135,16252765,https://www.imdb.com/title/tt0218922/,0.649,0.202,0.851
8780,47 Meters Down,5.6,89,89 min,"Adventure, Drama, Horror",52,"Two sisters vacationing in Mexico are trapped in a shark cage at the bottom of the ocean. With less than an hour of oxygen left and great white sharks circling nearby, they must fight to survive.","['Johannes Roberts', 'Mandy Moore', 'Claire Holt', 'Matthew Modine', 'Chris Johnson']","['Mandy Moore', 'Claire Holt', 'Matthew Modine', 'Chris Johnson']",58157,44307193,https://www.imdb.com/title/tt2932536/,0.649,0.103,0.752
5035,Absolute Power,6.7,121,121 min,"Action, Crime, Drama",52,Career thief Luther Whitney (Clint Eastwood) witnesses a horrific crime involving U.S. President Alan Richmond (Gene Hackman).,"['Clint Eastwood', 'Clint Eastwood', 'Gene Hackman', 'Ed Harris', 'Laura Linney']","['Clint Eastwood', 'Gene Hackman', 'Ed Harris', 'Laura Linney']",58006,50007168,https://www.imdb.com/title/tt0118548/,0.648,0.469,1.117
8794,Wild Card,5.6,92,92 min,"Action, Crime, Drama",40,"When a Las Vegas bodyguard with lethal skills and a gambling problem gets in trouble with the mob, he has one last play...and it's all or nothing.","['Simon West', 'Jason Statham', 'Michael Angarano', 'Dominik Garcia', 'Milo Ventimiglia']","['Jason Statham', 'Michael Angarano', 'Dominik Garcia', 'Milo Ventimiglia']",57893,3200,https://www.imdb.com/title/tt2231253/,0.648,0.103,0.751
9508,Queen of the Damned,5.2,101,101 min,"Drama, Fantasy, Horror",30,"In this loose sequel to Interview with the Vampire: The Vampire Chronicles (1994), the vampire Lestat becomes a rock star whose music wakes up the equally beautiful and monstrous queen of all vampires.","['Michael Rymer', 'Aaliyah', 'Stuart Townsend', 'Marguerite Moreau', 'Vincent Perez']","['Aaliyah', 'Stuart Townsend', 'Marguerite Moreau', 'Vincent Perez']",57952,30336800,https://www.imdb.com/title/tt0238546/,0.648,0.039,0.687
5017,Battle of the Sexes,6.7,121,121 min,"Biography, Comedy, Drama",73,The true story of the 1973 tennis match between World number one Billie Jean King and ex-champ and serial hustler Bobby Riggs.,"['Jonathan Dayton', 'Valerie Faris', 'Emma Stone', 'Steve Carell', 'Andrea Riseborough', 'Sarah Silverman']","['Valerie Faris', 'Emma Stone', 'Steve Carell', 'Andrea Riseborough', 'Sarah Silverman']",57603,12638526,https://www.imdb.com/title/tt4622512/,0.647,0.469,1.116
5563,Fear Street: Part Three - 1666,6.6,114,114 min,"Horror, Mystery",68,The origins of Sarah Fier's curse are finally revealed as history comes full circle on a night that changes the lives of Shadysiders forever.,"['Leigh Janiak', 'Kiana Madeira', 'Ashley Zukerman', 'Gillian Jacobs', 'Olivia Scott Welch']","['Kiana Madeira', 'Ashley Zukerman', 'Gillian Jacobs', 'Olivia Scott Welch']",57734,57734,https://www.imdb.com/title/tt9701942/,0.647,0.426,1.073
6740,All Good Things,6.3,101,101 min,"Crime, Drama, Mystery",57,"David Marks, a real estate scion, is suspected of killing his wife Katie, who disappeared in 1982.","['Andrew Jarecki', 'Ryan Gosling', 'Kirsten Dunst', 'Frank Langella', 'Lily Rabe']","['Ryan Gosling', 'Kirsten Dunst', 'Frank Langella', 'Lily Rabe']",57811,578382,https://www.imdb.com/title/tt1175709/,0.647,0.305,0.952
7714,Fast X,6,141,141 min,"Action, Adventure, Crime",55,Dom Toretto and his family are targeted by the vengeful son of drug kingpin Hernan Reyes.,"['Louis Leterrier', 'Vin Diesel', 'Michelle Rodriguez', 'Jason Statham', 'Jordana Brewster']","['Vin Diesel', 'Michelle Rodriguez', 'Jason Statham', 'Jordana Brewster']",57683,57683,https://www.imdb.com/title/tt5433140/,0.647,0.202,0.849
8070,Gnomeo & Juliet,5.9,84,84 min,"Animation, Adventure, Comedy",53,"Separated by a garden fence and a feud, are blue gnomes on one side and red gnomes on the other. This doesn't stop blue Gnomeo and red Juliet from falling in love with each other. Do they have a future together?","['Kelly Asbury', 'James McAvoy', 'Emily Blunt', 'Maggie Smith', 'Ashley Jensen']","['James McAvoy', 'Emily Blunt', 'Maggie Smith', 'Ashley Jensen']",57679,99967670,https://www.imdb.com/title/tt0377981/,0.647,0.176,0.823
8078,The Golden Child,5.9,94,94 min,"Action, Adventure, Comedy",37,A private detective specializing in missing children is charged with the task of finding a special child whom dark forces want to eliminate.,"['Michael Ritchie', 'Eddie Murphy', 'J.L. Reate', 'Charles Dance', 'Charlotte Lewis']","['Eddie Murphy', 'J.L. Reate', 'Charles Dance', 'Charlotte Lewis']",57723,79817937,https://www.imdb.com/title/tt0091129/,0.647,0.176,0.823
9352,Sinister 2,5.3,97,97 min,"Horror, Mystery, Thriller",32,A young mother and her twin sons move into a rural house that's marked for death.,"['Ciarán Foy', 'James Ransone', 'Shannyn Sossamon', 'Robert Daniel Sloan', 'Dartanian Sloan']","['James Ransone', 'Shannyn Sossamon', 'Robert Daniel Sloan', 'Dartanian Sloan']",57721,27736779,https://www.imdb.com/title/tt2752772/,0.647,0.052,0.699
9444,Bangkok Dangerous,5.3,99,99 min,"Action, Crime, Thriller",24,A hitman who's in Bangkok to pull off a series of jobs violates his personal code when he falls for a local woman and bonds with his errand boy.,"['Danny Pang', 'Oxide Chun Pang', 'Nicolas Cage', 'Charlie Yeung', 'Shahkrit Yamnarm', 'Panward Hemmanee']","['Oxide Chun Pang', 'Nicolas Cage', 'Charlie Yeung', 'Shahkrit Yamnarm', 'Panward Hemmanee']",57571,15279680,https://www.imdb.com/title/tt0814022/,0.647,0.052,0.699
5407,Black Rain,6.6,125,125 min,"Action, Crime, Drama",56,Two NYC cops arrest a Yakuza member and must escort him when he's extradited to Japan.,"['Ridley Scott', 'Michael Douglas', 'Andy Garcia', 'Ken Takakura', 'Kate Capshaw']","['Michael Douglas', 'Andy Garcia', 'Ken Takakura', 'Kate Capshaw']",57315,46212055,https://www.imdb.com/title/tt0096933/,0.646,0.426,1.072
6088,Taxi 2,6.5,88,88 min,"Action, Comedy, Crime",,"Police inspector Emilien and his taxi-driver pal Daniel are back, this time on the tail of a group of Japanese yakuza.","['Gérard Krawczyk', 'Samy Naceri', 'Frédéric Diefenthal', 'Emma Wiklund', 'Marion Cotillard']","['Samy Naceri', 'Frédéric Diefenthal', 'Emma Wiklund', 'Marion Cotillard']",57424,729844,https://www.imdb.com/title/tt0183869/,0.646,0.385,1.031
9090,The Whole Ten Yards,5.5,98,98 min,"Comedy, Crime, Thriller",24,"Jimmy the Tulip's (Bruce Willis) quiet new life is shaken up by his old pal Oz (Matthew Perry), whose wife (Natasha Henstridge) has been kidnapped by a Hungarian mob. The Tulip and his wife Jill (Amanda Peet) spring into action.","['Howard Deutch', 'Bruce Willis', 'Matthew Perry', 'Natasha Henstridge', 'Amanda Peet']","['Bruce Willis', 'Matthew Perry', 'Natasha Henstridge', 'Amanda Peet']",57424,16323969,https://www.imdb.com/title/tt0327247/,0.646,0.085,0.731
9647,Halloween III: Season of the Witch,5.1,98,98 min,"Horror, Mystery, Sci-Fi",50,Kids all over America want Silver Shamrock masks for Halloween. Doctor Daniel Challis seeks to uncover a plot by Silver Shamrock owner Conal Cochran.,"['Tommy Lee Wallace', 'Tom Atkins', 'Stacey Nelkin', ""Dan O'Herlihy"", 'Michael Currie']","['Tom Atkins', 'Stacey Nelkin', ""Dan O'Herlihy"", 'Michael Currie']",57268,14400000,https://www.imdb.com/title/tt0085636/,0.646,0.03,0.676
9871,Halloween II,4.8,105,105 min,Horror,35,"Laurie Strode struggles to come to terms with her brother Michael's deadly return to Haddonfield, Illinois; meanwhile, Michael prepares for another reunion with his sister.","['Rob Zombie', 'Scout Taylor-Compton', 'Tyler Mane', 'Malcolm McDowell', 'Sheri Moon Zombie']","['Scout Taylor-Compton', 'Tyler Mane', 'Malcolm McDowell', 'Sheri Moon Zombie']",57387,33392973,https://www.imdb.com/title/tt1311067/,0.646,0.008,0.654
5519,Courage Under Fire,6.6,116,116 min,"Action, Drama, Mystery",77,"A U.S. Army officer, despondent about a deadly mistake he made, investigates a female chopper commander's worthiness for the Medal of Honor.","['Edward Zwick', 'Denzel Washington', 'Meg Ryan', 'Lou Diamond Phillips', 'Michael Moriarty']","['Denzel Washington', 'Meg Ryan', 'Lou Diamond Phillips', 'Michael Moriarty']",57244,59031057,https://www.imdb.com/title/tt0115956/,0.645,0.426,1.071
6418,Step Up Revolution,6.4,99,99 min,"Drama, Music, Romance",43,"Emily arrives in Miami with aspirations to become a professional dancer. She sparks with Sean, the leader of a dance crew whose neighborhood is threatened by Emily's father's development plans.","['Scott Speer', 'Kathryn McCormick', 'Ryan Guzman', 'Cleopatra Coleman', 'Misha Gabriel Hamilton']","['Kathryn McCormick', 'Ryan Guzman', 'Cleopatra Coleman', 'Misha Gabriel Hamilton']",57239,35074677,https://www.imdb.com/title/tt1800741/,0.645,0.344,0.989
6733,Mary Shelley's Frankenstein,6.3,123,123 min,"Drama, Horror, Romance",49,"When the brilliant but unorthodox scientist Dr. Victor Frankenstein rejects the artificial man that he has created, the Creature escapes and later swears revenge.","['Kenneth Branagh', 'Robert De Niro', 'Kenneth Branagh', 'Helena Bonham Carter', 'Tom Hulce']","['Robert De Niro', 'Kenneth Branagh', 'Helena Bonham Carter', 'Tom Hulce']",57236,22006296,https://www.imdb.com/title/tt0109836/,0.645,0.305,0.95
8269,Masterminds,5.8,95,95 min,"Biography, Comedy, Crime",47,A guard at an armored car company in the Southern U.S. organizes one of the biggest bank heists in American history. Based on the October 1997 Loomis Fargo robbery.,"['Jared Hess', 'Zach Galifianakis', 'Owen Wilson', 'Kristen Wiig', 'Ross Kimball']","['Zach Galifianakis', 'Owen Wilson', 'Kristen Wiig', 'Ross Kimball']",57251,17368022,https://www.imdb.com/title/tt2461150/,0.645,0.15,0.795
8591,Police Academy 2: Their First Assignment,5.7,87,87 min,Comedy,39,When a new gang moves into town it's up to the screwball police team to stop them.,"['Jerry Paris', 'James Signorelli', 'Steve Guttenberg', 'Bubba Smith', 'David Graf', 'Michael Winslow']","['James Signorelli', 'Steve Guttenberg', 'Bubba Smith', 'David Graf', 'Michael Winslow']",57227,55600000,https://www.imdb.com/title/tt0089822/,0.645,0.125,0.77
5079,Sinbad: Legend of the Seven Seas,6.7,86,86 min,"Animation, Adventure, Comedy",48,The sailor of legend is framed by the goddess Eris for the theft of the Book of Peace and must travel to her realm at the end of the world to retrieve it and save the life of his childhood friend Prince Proteus.,"['Patrick Gilmore', 'Tim Johnson', 'Brad Pitt', 'Catherine Zeta-Jones', 'Joseph Fiennes', 'Michelle Pfeiffer']","['Tim Johnson', 'Brad Pitt', 'Catherine Zeta-Jones', 'Joseph Fiennes', 'Michelle Pfeiffer']",57043,26483452,https://www.imdb.com/title/tt0165982/,0.644,0.469,1.113
5242,Jab Tak Hai Jaan,6.7,176,176 min,"Drama, Romance",,A woman is made to realize that her prayers and sacrifice to save her boyfriend's life may have led him to a fate worse than death.,"['Yash Chopra', 'Shah Rukh Khan', 'Katrina Kaif', 'Anushka Sharma', 'Anupam Kher']","['Shah Rukh Khan', 'Katrina Kaif', 'Anushka Sharma', 'Anupam Kher']",56951,3047539,https://www.imdb.com/title/tt2176013/,0.644,0.469,1.113
6213,The Three Musketeers,6.4,105,105 min,"Action, Adventure, Romance",43,"France, 1625: Young d'Artagnan heads to Paris to join the Musketeers but the evil cardinal has disbanded them - save 3. He meets the 3, Athos, Porthos and Aramis, and joins them on their quest to save the king and country.","['Stephen Herek', 'Charlie Sheen', 'Kiefer Sutherland', ""Chris O'Donnell"", 'Oliver Platt']","['Charlie Sheen', 'Kiefer Sutherland', ""Chris O'Donnell"", 'Oliver Platt']",57032,53898845,https://www.imdb.com/title/tt0108333/,0.644,0.344,0.988
7399,Teen Wolf,6.1,91,91 min,"Comedy, Fantasy, Romance",25,An ordinary high school student discovers that his family has an unusual pedigree.,"['Rod Daniel', 'Michael J. Fox', 'James Hampton', 'Susan Ursitti', 'Jerry Levine']","['Michael J. Fox', 'James Hampton', 'Susan Ursitti', 'Jerry Levine']",56894,33086700,https://www.imdb.com/title/tt0090142/,0.644,0.229,0.873
7885,Planet 51,6,91,91 min,"Animation, Adventure, Comedy",39,"An alien civilization is invaded by Astronaut Chuck Baker, who believes that the planet was uninhabited. Wanted by the military, Baker must get back to his ship before it goes into orbit without him.","['Jorge Blanco', 'Javier Abad', 'Marcos Martínez', 'Dwayne Johnson', 'Seann William Scott', 'Jessica Biel', 'Justin Long']","['Javier Abad', 'Marcos Martínez', 'Dwayne Johnson', 'Seann William Scott', 'Jessica Biel', 'Justin Long']",57018,42086887,https://www.imdb.com/title/tt0762125/,0.644,0.202,0.846
8281,Over the Top,5.8,93,93 min,"Action, Drama, Sport",40,Tough trucker Lincoln Hawk is determined to win back his son and triumph at the world arm wrestling championships.,"['Menahem Golan', 'Sylvester Stallone', 'Robert Loggia', 'Susan Blakely', 'Rick Zumwalt']","['Sylvester Stallone', 'Robert Loggia', 'Susan Blakely', 'Rick Zumwalt']",56928,16057580,https://www.imdb.com/title/tt0093692/,0.644,0.15,0.794
6422,Stand Up Guys,6.4,95,95 min,"Comedy, Crime, Thriller",41,A pair of aging stickup men try to get the old gang back together for one last hurrah before one of the guys takes his last assignment - to kill his comrade.,"['Fisher Stevens', 'Al Pacino', 'Christopher Walken', 'Alan Arkin', 'Julianna Margulies']","['Al Pacino', 'Christopher Walken', 'Alan Arkin', 'Julianna Margulies']",56676,3301046,https://www.imdb.com/title/tt1389096/,0.643,0.344,0.987
7017,Flashdance,6.2,95,95 min,"Drama, Music, Romance",39,A Pittsburgh woman with two jobs as a welder and an exotic dancer wants to get into ballet school.,"['Adrian Lyne', 'Jennifer Beals', 'Michael Nouri', 'Lilia Skala', 'Sunny Johnson']","['Jennifer Beals', 'Michael Nouri', 'Lilia Skala', 'Sunny Johnson']",56814,94900000,https://www.imdb.com/title/tt0085549/,0.643,0.265,0.908
8975,You People,5.5,117,117 min,"Comedy, Romance",50,"Follows a new couple and their families, who find themselves examining modern love and family dynamics amidst clashing cultures, societal expectations and generational differences.","['Kenya Barris', 'Jonah Hill', 'Lauren London', 'Eddie Murphy', 'Julia Louis-Dreyfus']","['Jonah Hill', 'Lauren London', 'Eddie Murphy', 'Julia Louis-Dreyfus']",56869,56869,https://www.imdb.com/title/tt14826022/,0.643,0.085,0.728
9534,Apollo 18,5.2,86,86 min,"Horror, Mystery, Sci-Fi",24,"Decades-old found footage from NASA's abandoned Apollo 18 mission, where three American astronauts were sent on a secret expedition, reveals the reason the U.S. has never returned to the moon.","['Gonzalo López-Gallego', 'Warren Christie', 'Lloyd Owen', 'Ryan Robbins', 'Michael Kopsa']","['Warren Christie', 'Lloyd Owen', 'Ryan Robbins', 'Michael Kopsa']",56777,17686929,https://www.imdb.com/title/tt1772240/,0.643,0.039,0.682
9915,Shamshera,4.8,178,178 min,"Action, Adventure, Drama",,"In the fictitious city of Kaza, a warrior tribe is imprisoned, enslaved and tortured by a ruthless authoritarian Shudh Singh. Shamshera is a legend for his tribe who relentlessly fights for his tribe's freedom and dignity.","['Karan Malhotra', 'Ranbir Kapoor', 'Sanjay Dutt', 'Vaani Kapoor', 'Saurabh Shukla']","['Ranbir Kapoor', 'Sanjay Dutt', 'Vaani Kapoor', 'Saurabh Shukla']",56735,56735,https://www.imdb.com/title/tt8426926/,0.643,0.008,0.651
9927,Texas Chainsaw Massacre,4.7,81,81 min,"Crime, Horror, Thriller",34,"After 48 years of hiding, Leatherface returns to terrorize a group of idealistic young friends who accidentally disrupt his carefully shielded world in a remote Texas town.","['David Blue Garcia', 'Sarah Yarkin', 'Elsie Fisher', 'Mark Burnham', 'Jacob Latimore']","['Sarah Yarkin', 'Elsie Fisher', 'Mark Burnham', 'Jacob Latimore']",56802,56802,https://www.imdb.com/title/tt11755740/,0.643,0.002,0.645
